repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
2,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
3,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
4,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
5,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
6,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
7,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
8,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
9,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
10,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
11,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
12,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
13,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
14,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
15,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
16,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
17,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
18,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
19,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
20,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
21,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
22,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
23,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
24,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
